w,q2,cos_theta,phi,y,yerr
1.575,1.5,0.4,3.76991,0.357664,0.59805
1.575,1.5,0.4,4.08407,0.496403,0.704559
1.575,1.5,0.4,4.39823,0.291892,0.54027
1.575,1.5,0.4,4.71239,0.191824,0.437977
1.575,1.5,0.4,5.02655,0.345238,0.58757
1.575,1.5,0.4,5.34071,0.285714,0.534522
1.575,1.5,0.4,5.65487,0.245161,0.495138
1.575,1.5,0.6,0.628319,0.0402844,0.20071
1.575,1.5,0.6,0.942478,0.228571,0.478091
1.575,1.5,0.6,1.5708,0.314176,0.560514
1.575,1.5,0.6,1.88496,0.0627063,0.250412
1.575,1.5,0.6,2.51327,0.217899,0.466796
1.575,1.5,0.6,2.82743,0.0603175,0.245596
1.575,1.5,0.6,3.14159,0.273973,0.523424
1.575,1.5,0.6,3.45575,0.27439,0.523823
1.575,1.5,0.6,3.76991,0.42577,0.652511
1.575,1.5,0.6,4.08407,0.117845,0.343286
1.575,1.5,0.6,4.71239,0.0996169,0.315621
1.575,1.5,0.6,5.34071,0.0574949,0.239781
1.575,1.5,0.6,5.65487,0.225352,0.474713
1.575,1.5,0.6,5.96903,0.0788644,0.280828
1.575,1.5,0.8,2.51327,0.045961,0.214385
1.575,1.5,0.8,2.82743,0.0686499,0.262011
1.575,1.5,0.8,3.14159,0.146341,0.382546
1.575,1.5,0.8,3.45575,0.0339977,0.184385
1.575,1.5,0.8,3.76991,0.099734,0.315807
1.575,1.5,0.8,4.08407,0.115059,0.339204
1.575,1.5,0.8,4.39823,0.0459184,0.214286
1.575,1.5,0.8,4.71239,0.00362319,0.0601929
1.575,2,-0.8,0.314159,14.9412,3.86538
1.575,2,-0.8,0.628319,0.328358,0.573025
1.575,2,-0.8,0.942478,3.44681,1.85656
1.575,2,-0.8,1.25664,11.6842,3.41822
1.575,2,-0.8,1.5708,6.48649,2.54686
1.575,2,-0.8,1.88496,1.11765,1.05719
1.575,2,-0.8,2.51327,4.60714,2.14643
1.575,2,-0.8,3.14159,3.74468,1.93512
1.575,2,-0.8,4.08407,1.47423,1.21418
1.575,2,-0.8,4.39823,7.64706,2.76533
1.575,2,-0.8,4.71239,0.807018,0.898342
1.575,2,-0.8,5.34071,1.79381,1.33933
1.575,2,-0.6,0.942478,18.3,4.27785
1.575,2,-0.6,1.25664,47.3043,6.87782
1.575,2,-0.6,1.5708,10.16,3.18748
1.575,2,-0.6,1.88496,11.0556,3.32499
1.575,2,-0.6,2.19911,10.1596,3.18741
1.575,2,-0.6,2.51327,26,5.09902
1.575,2,-0.6,2.82743,13.125,3.62284
1.575,2,-0.6,3.14159,17.6,4.19524
1.575,2,-0.6,3.45575,13.8649,3.72356
1.575,2,-0.6,3.76991,1.21324,1.10147
1.575,2,-0.6,4.08407,27.6444,5.2578
1.575,2,-0.6,4.39823,25.8158,5.08092
1.575,2,-0.6,4.71239,39.0444,6.24856
1.575,2,-0.6,5.02655,2.2446,1.4982
1.575,2,-0.6,5.34071,4.4375,2.10654
1.575,2,-0.6,5.65487,5.91045,2.43114
1.575,2,-0.4,0.314159,1.72308,1.31266
1.575,2,-0.4,0.942478,7.12195,2.6687
1.575,2,-0.4,1.25664,3.72727,1.93061
1.575,2,-0.4,1.5708,27.7778,5.27046
1.575,2,-0.4,1.88496,15.3934,3.92345
1.575,2,-0.4,2.19911,17.3706,4.16781
1.575,2,-0.4,2.51327,16.402,4.04993
1.575,2,-0.4,2.82743,11.2132,3.34862
1.575,2,-0.4,3.14159,29.2308,5.40655
1.575,2,-0.4,3.45575,26.4225,5.14029
1.575,2,-0.4,3.76991,10.303,3.20983
1.575,2,-0.4,4.08407,11.5566,3.3995
1.575,2,-0.4,4.39823,74.1,8.60814
1.575,2,-0.4,4.71239,8.33333,2.88675
1.575,2,-0.4,5.02655,16.3922,4.04872
1.575,2,-0.4,5.34071,1.46763,1.21146
1.575,2,-0.4,5.65487,5.80645,2.40966
1.575,2,-0.4,5.96903,3.74157,1.93431
1.575,2,-0.2,0.628319,4.37069,2.09062
1.575,2,-0.2,0.942478,4.48855,2.11862
1.575,2,-0.2,1.25664,1.25654,1.12096
1.575,2,-0.2,1.5708,16.2537,4.03159
1.575,2,-0.2,1.88496,29.0351,5.38842
1.575,2,-0.2,2.19911,20.5856,4.53714
1.575,2,-0.2,2.51327,4.95516,2.22602
1.575,2,-0.2,2.82743,5.23223,2.28741
1.575,2,-0.2,3.14159,15.026,3.87634
1.575,2,-0.2,3.45575,8.27826,2.8772
1.575,2,-0.2,3.76991,5.04854,2.2469
1.575,2,-0.2,4.08407,3.6,1.89737
1.575,2,-0.2,4.39823,93.3333,9.66092
1.575,2,-0.2,4.71239,19.5862,4.42563
1.575,2,-0.2,5.02655,33.7549,5.8099
1.575,2,-0.2,5.34071,4.34579,2.08466
1.575,2,-0.2,5.65487,2.0117,1.41834
1.575,2,-0.2,5.96903,1.69325,1.30125
1.575,2,0,0.628319,1.85408,1.36165
1.575,2,0,1.25664,13.2222,3.63624
1.575,2,0,1.5708,15.9231,3.99037
1.575,2,0,1.88496,42.7424,6.53777
1.575,2,0,2.19911,6.41633,2.53305
1.575,2,0,2.51327,0.893519,0.945261
1.575,2,0,2.82743,6.69291,2.58707
1.575,2,0,3.14159,19.8033,4.45009
1.575,2,0,3.45575,10.7742,3.28241
1.575,2,0,3.76991,13.1867,3.63135
1.575,2,0,4.08407,3.15152,1.77525
1.575,2,0,4.39823,14.1818,3.76588
1.575,2,0,4.71239,9.31959,3.0528
1.575,2,0,5.02655,19.2098,4.3829
1.575,2,0,5.34071,3.64706,1.90973
1.575,2,0,5.65487,0.202346,0.449829
1.575,2,0,5.96903,0.938776,0.968904
1.575,2,0.2,0.942478,3.21839,1.79399
1.575,2,0.2,1.25664,2.9798,1.72621
1.575,2,0.2,1.5708,3.57802,1.89157
1.575,2,0.2,1.88496,5.65614,2.37826
1.575,2,0.2,2.19911,5.71954,2.39156
1.575,2,0.2,2.51327,2.22616,1.49203
1.575,2,0.2,2.82743,15.514,3.93878
1.575,2,0.2,3.14159,11.8649,3.44454
1.575,2,0.2,3.45575,9.64156,3.10509
1.575,2,0.2,3.76991,9.17241,3.0286
1.575,2,0.2,4.08407,2.2246,1.49151
1.575,2,0.2,4.39823,2.36329,1.5373
1.575,2,0.2,4.71239,6.66099,2.58089
1.575,2,0.2,5.02655,12.4303,3.52566
1.575,2,0.2,5.34071,1.00654,1.00326
1.575,2,0.2,5.65487,0.524164,0.723991
1.575,2,0.4,0.628319,0.262712,0.512554
1.575,2,0.4,0.942478,1.51095,1.22921
1.575,2,0.4,1.25664,2,1.41421
1.575,2,0.4,1.5708,2.28991,1.51324
1.575,2,0.4,1.88496,2.31429,1.52128
1.575,2,0.4,2.19911,0.689655,0.830455
1.575,2,0.4,2.51327,0.755267,0.869061
1.575,2,0.4,2.82743,4.74448,2.17818
1.575,2,0.4,3.14159,5.40566,2.32501
1.575,2,0.4,3.45575,3.59631,1.89639
1.575,2,0.4,3.76991,5.5,2.34521
1.575,2,0.4,4.08407,1.4936,1.22213
1.575,2,0.4,4.39823,0.241742,0.491672
1.575,2,0.4,4.71239,2.2003,1.48334
1.575,2,0.4,5.02655,7.32904,2.70722
1.575,2,0.4,5.34071,4.70659,2.16947
1.575,2,0.4,5.65487,2,1.41421
1.575,2,0.4,5.96903,0.281924,0.530965
1.575,2,0.6,0.628319,0.131892,0.363169
1.575,2,0.6,0.942478,1.02336,1.01161
1.575,2,0.6,1.25664,2.93205,1.71232
1.575,2,0.6,1.5708,2.39563,1.54778
1.575,2,0.6,1.88496,0.417238,0.64594
1.575,2,0.6,2.19911,0.116057,0.340672
1.575,2,0.6,2.51327,1.05794,1.02856
1.575,2,0.6,2.82743,3.9,1.97484
1.575,2,0.6,3.14159,0.924115,0.961309
1.575,2,0.6,3.45575,1.50101,1.22516
1.575,2,0.6,3.76991,6.32692,2.51534
1.575,2,0.6,4.08407,1.16981,1.08158
1.575,2,0.6,4.39823,0.151272,0.388937
1.575,2,0.6,4.71239,1.28736,1.13462
1.575,2,0.6,5.02655,1.21795,1.10361
1.575,2,0.6,5.34071,1.1042,1.05081
1.575,2,0.6,5.65487,0.575158,0.758391
1.575,2,0.6,5.96903,0.046096,0.2147
1.575,2,0.8,0.314159,0.582418,0.763163
1.575,2,0.8,0.628319,0.0419009,0.204697
1.575,2,0.8,1.25664,0.0558559,0.236338
1.575,2,0.8,1.5708,0.17296,0.415884
1.575,2,0.8,1.88496,0.166774,0.408379
1.575,2,0.8,2.19911,1.40523,1.18542
1.575,2,0.8,2.51327,0.862756,0.928847
1.575,2,0.8,2.82743,2.63341,1.62278
1.575,2,0.8,3.14159,1.77218,1.33123
1.575,2,0.8,3.45575,1.02957,1.01468
1.575,2,0.8,3.76991,1.92812,1.38857
1.575,2,0.8,4.08407,1.88105,1.37152
1.575,2,0.8,4.39823,0.856427,0.925434
1.575,2,0.8,4.71239,0.217311,0.466167
1.575,2,0.8,5.02655,0.0943756,0.307206
1.575,2,0.8,5.34071,0.0849352,0.291436
1.575,2,0.8,5.65487,0.0726552,0.269546
1.575,2,0.8,5.96903,0.0322418,0.17956
1.575,2.5,-0.8,0.942478,21,4.58258
1.575,2.5,-0.8,1.25664,1.04444,1.02198
1.575,2.5,-0.8,1.5708,3.5,1.87083
1.575,2.5,-0.8,1.88496,13,3.60555
1.575,2.5,-0.8,2.19911,26.4,5.13809
1.575,2.5,-0.8,2.82743,14.3333,3.78594
1.575,2.5,-0.8,3.14159,11.6667,3.41565
1.575,2.5,-0.8,3.45575,39.375,6.27495
1.575,2.5,-0.8,3.76991,8,2.82843
1.575,2.5,-0.8,4.08407,10.8,3.28634
1.575,2.5,-0.8,4.39823,14.2105,3.76969
1.575,2.5,-0.8,4.71239,7.42857,2.72554
1.575,2.5,-0.8,5.02655,8,2.82843
1.575,2.5,-0.6,0.942478,19.7778,4.44722
1.575,2.5,-0.6,1.25664,23.25,4.82183
1.575,2.5,-0.6,1.5708,0.814433,0.902459
1.575,2.5,-0.6,1.88496,244,15.6205
1.575,2.5,-0.6,2.19911,20.5714,4.53557
1.575,2.5,-0.6,2.51327,5.71429,2.39046
1.575,2.5,-0.6,2.82743,33.6,5.79655
1.575,2.5,-0.6,3.14159,158,12.5698
1.575,2.5,-0.6,3.45575,149,12.2066
1.575,2.5,-0.6,3.76991,3.62963,1.90516
1.575,2.5,-0.6,4.08407,25.6364,5.06324
1.575,2.5,-0.6,4.39823,16.4545,4.05642
1.575,2.5,-0.6,4.71239,72.2727,8.50134
1.575,2.5,-0.6,5.02655,14.6667,3.82971
1.575,2.5,-0.6,5.65487,20.8,4.5607
1.575,2.5,-0.4,0.628319,4.06452,2.01606
1.575,2.5,-0.4,0.942478,55.3333,7.43864
1.575,2.5,-0.4,1.25664,21,4.58258
1.575,2.5,-0.4,1.5708,37.5,6.12372
1.575,2.5,-0.4,1.88496,35.6364,5.96962
1.575,2.5,-0.4,2.19911,147,12.1244
1.575,2.5,-0.4,2.51327,55.6923,7.46273
1.575,2.5,-0.4,2.82743,35.2857,5.94018
1.575,2.5,-0.4,3.14159,80,8.94427
1.575,2.5,-0.4,3.45575,54.3333,7.37111
1.575,2.5,-0.4,3.76991,13.9487,3.7348
1.575,2.5,-0.4,4.08407,87.5,9.35414
1.575,2.5,-0.4,4.39823,77.6471,8.81176
1.575,2.5,-0.4,4.71239,585,24.1868
1.575,2.5,-0.4,5.02655,24.1875,4.91808
1.575,2.5,-0.4,5.34071,8.63636,2.93877
1.575,2.5,-0.4,5.65487,35.0769,5.92258
1.575,2.5,-0.4,5.96903,6.33333,2.51661
1.575,2.5,-0.2,0.314159,1.20833,1.09924
1.575,2.5,-0.2,0.628319,25.3333,5.03322
1.575,2.5,-0.2,0.942478,0.843137,0.918225
1.575,2.5,-0.2,1.25664,37.6,6.13188
1.575,2.5,-0.2,1.5708,12.9452,3.59794
1.575,2.5,-0.2,1.88496,81,9
1.575,2.5,-0.2,2.19911,17.9189,4.23307
1.575,2.5,-0.2,2.51327,63.8571,7.99107
1.575,2.5,-0.2,2.82743,7.69655,2.77427
1.575,2.5,-0.2,3.14159,16.8662,4.10685
1.575,2.5,-0.2,3.45575,22,4.69042
1.575,2.5,-0.2,3.76991,33.3462,5.77461
1.575,2.5,-0.2,4.08407,5.16234,2.27208
1.575,2.5,-0.2,4.39823,72.0588,8.48875
1.575,2.5,-0.2,4.71239,29.4186,5.42389
1.575,2.5,-0.2,5.02655,24.1449,4.91375
1.575,2.5,-0.2,5.34071,2.88095,1.69734
1.575,2.5,-0.2,5.65487,1.55172,1.24568
1.575,2.5,0,1.25664,12.4444,3.52767
1.575,2.5,0,1.5708,23.2195,4.81866
1.575,2.5,0,1.88496,42.5,6.5192
1.575,2.5,0,2.19911,29.8776,5.46604
1.575,2.5,0,2.51327,39.871,6.31435
1.575,2.5,0,2.82743,19.5283,4.41908
1.575,2.5,0,3.14159,39.0517,6.24914
1.575,2.5,0,3.45575,48.15,6.93902
1.575,2.5,0,3.76991,18.2963,4.27742
1.575,2.5,0,4.08407,35.4286,5.95219
1.575,2.5,0,4.39823,23.7143,4.86973
1.575,2.5,0,4.71239,52.5,7.24569
1.575,2.5,0,5.02655,76,8.7178
1.575,2.5,0,5.34071,1.14179,1.06855
1.575,2.5,0,5.65487,1.075,1.03682
1.575,2.5,0.2,0.942478,2.30556,1.51841
1.575,2.5,0.2,1.25664,15.3333,3.91578
1.575,2.5,0.2,1.5708,8.49265,2.91421
1.575,2.5,0.2,1.88496,2.02479,1.42295
1.575,2.5,0.2,2.19911,3.62963,1.90516
1.575,2.5,0.2,2.51327,8.23256,2.86924
1.575,2.5,0.2,2.82743,18.9143,4.34906
1.575,2.5,0.2,3.14159,14.4783,3.80503
1.575,2.5,0.2,3.45575,5.43548,2.33141
1.575,2.5,0.2,3.76991,5,2.23607
1.575,2.5,0.2,4.08407,4.74074,2.17732
1.575,2.5,0.2,4.39823,13.1753,3.62977
1.575,2.5,0.2,4.71239,26.6316,5.16058
1.575,2.5,0.2,5.02655,6.12903,2.47569
1.575,2.5,0.2,5.34071,2.47826,1.57425
1.575,2.5,0.2,5.65487,2.89655,1.70193
1.575,2.5,0.4,0.628319,0.522936,0.723143
1.575,2.5,0.4,0.942478,3.29327,1.81474
1.575,2.5,0.4,1.25664,4.49749,2.12073
1.575,2.5,0.4,1.5708,7.89677,2.81012
1.575,2.5,0.4,1.88496,2.59794,1.61181
1.575,2.5,0.4,2.19911,0.630631,0.794123
1.575,2.5,0.4,2.51327,4.63087,2.15195
1.575,2.5,0.4,2.82743,8.17209,2.85869
1.575,2.5,0.4,3.14159,10.65,3.26343
1.575,2.5,0.4,3.45575,11.264,3.35619
1.575,2.5,0.4,3.76991,4.44262,2.10775
1.575,2.5,0.4,4.08407,1.64348,1.28198
1.575,2.5,0.4,4.39823,2.38217,1.54343
1.575,2.5,0.4,4.71239,3.12632,1.76814
1.575,2.5,0.4,5.02655,1.64865,1.284
1.575,2.5,0.4,5.34071,2.06522,1.43709
1.575,2.5,0.4,5.65487,2.36508,1.53788
